stream,filename,size_bytes,closed_name
108_visual,108_visual_2026-07-02_15-00-00_to_16-00-00.mp4,693449005,yes
108_visual,108_visual_2026-07-02_16-00-00_to_17-00-00.mp4,676044621,yes
108_visual,108_visual_2026-07-02_17-00-00_to_18-00-00.mp4,699405910,yes
108_visual,108_visual_2026-07-02_18-00-00_to_19-00-00.mp4,669867105,yes
108_visual,108_visual_2026-07-02_19-00-00_to_20-00-00.mp4,664077817,yes
108_visual,108_visual_2026-07-02_20-00-00_to_21-00-00.mp4,654710604,yes
108_visual,108_visual_2026-07-02_21-00-00_to_22-00-00.mp4,542445509,yes
108_visual,108_visual_2026-07-02_22-00-00_to_23-00-00.mp4,547185903,yes
108_visual,108_visual_2026-07-02_23-00-00_to_00-00-00.mp4,545795777,yes
108_visual,108_visual_2026-07-03_00-00-00_to_01-00-00.mp4,564412972,yes
108_visual,108_visual_2026-07-03_01-00-00_to_02-00-00.mp4,563962733,yes
108_visual,108_visual_2026-07-03_02-00-00_to_03-00-00.mp4,550027750,yes
108_visual,108_visual_2026-07-03_03-00-00_to_04-00-01.mp4,547387321,yes
108_visual,108_visual_2026-07-03_04-00-01_to_05-00-01.mp4,547450204,yes
108_visual,108_visual_2026-07-03_05-00-01_to_06-00-01.mp4,667989407,yes
108_visual,108_visual_2026-07-03_06-00-01_to_07-00-01.mp4,680842348,yes
108_visual,108_visual_2026-07-03_07-00-01_to_08-00-01.mp4,701112906,yes
108_visual,108_visual_2026-07-03_08-00-01_to_09-00-01.mp4,680527771,yes
108_visual,108_visual_2026-07-03_09-00-01_to_10-00-01.mp4,664075357,yes
108_visual,108_visual_2026-07-03_10-00-01_to_11-00-01.mp4,662353722,yes
108_visual,108_visual_2026-07-03_11-00-01_to_12-00-01.mp4,680890702,yes
108_visual,108_visual_2026-07-03_12-00-01_to_13-00-01.mp4,678223989,yes
108_visual,108_visual_2026-07-03_13-00-01_to_14-00-01.mp4,728583568,yes
108_visual,108_visual_2026-07-03_14-00-01_to_15-00-01.mp4,699552561,yes
108_visual,108_visual_2026-07-03_15-00-01_to_16-00-01.mp4,682461854,yes
108_visual,108_visual_2026-07-03_16-00-01_to_17-00-01.mp4,672957532,yes
108_visual,108_visual_2026-07-03_17-00-01_to_18-00-01.mp4,651206878,yes
108_visual,108_visual_2026-07-03_18-00-01_to_19-00-01.mp4,710533173,yes
108_visual,108_visual_2026-07-03_19-00-01_to_20-00-01.mp4,686045785,yes
108_visual,108_visual_2026-07-03_20-00-01_to_21-00-01.mp4,658337672,yes
108_visual,108_visual_2026-07-03_21-00-01_to_22-00-01.mp4,556722589,yes
108_visual,108_visual_2026-07-03_22-00-01_to_23-00-01.mp4,551990094,yes
108_visual,108_visual_2026-07-03_23-00-01_to_00-00-01.mp4,549961175,yes
108_visual,108_visual_2026-07-04_00-00-01_to_01-00-00.mp4,551056878,yes
108_visual,108_visual_2026-07-04_01-00-00_to_02-00-00.mp4,558292066,yes
108_visual,108_visual_2026-07-04_02-00-00_to_03-00-00.mp4,614258653,yes
108_visual,108_visual_2026-07-04_03-00-00_to_04-00-00.mp4,612904636,yes
108_visual,108_visual_2026-07-04_04-00-00_to_05-00-00.mp4,606952493,yes
108_visual,108_visual_2026-07-04_05-00-00_to_06-00-00.mp4,660632635,yes
108_visual,108_visual_2026-07-04_06-00-00_to_07-00-00.mp4,674555347,yes
108_visual,108_visual_2026-07-04_07-00-00_to_08-00-00.mp4,692569587,yes
108_visual,108_visual_2026-07-04_08-00-00_to_09-00-00.mp4,693125939,yes
108_visual,108_visual_2026-07-04_09-00-00_to_10-00-00.mp4,698762513,yes
108_visual,108_visual_2026-07-04_10-00-00_to_11-00-00.mp4,675008607,yes
108_visual,108_visual_2026-07-04_11-00-00_to_12-00-00.mp4,685918071,yes
108_visual,108_visual_2026-07-04_12-00-00_to_13-00-01.mp4,696529138,yes
108_visual,108_visual_2026-07-04_13-00-01_to_14-00-01.mp4,714343232,yes
108_visual,108_visual_2026-07-04_14-00-01_to_15-00-01.mp4,698086985,yes
108_visual,108_visual_2026-07-04_15-00-01_to_16-00-01.mp4,689435791,yes
108_visual,108_visual_2026-07-04_16-00-01_to_17-00-01.mp4,670452237,yes
108_visual,108_visual_2026-07-04_17-00-01_to_18-00-01.mp4,687003478,yes
108_visual,108_visual_2026-07-04_18-00-01_to_19-00-01.mp4,695838718,yes
108_visual,108_visual_2026-07-04_19-00-01_to_20-00-01.mp4,676546281,yes
108_visual,108_visual_2026-07-04_20-00-01_to_21-00-01.mp4,658753531,yes
108_visual,108_visual_2026-07-04_21-00-01_to_22-00-01.mp4,540093964,yes
108_visual,108_visual_2026-07-04_22-00-01_to_23-00-00.mp4,562845564,yes
108_visual,108_visual_2026-07-04_23-00-00_to_00-00-00.mp4,560538118,yes
108_visual,108_visual_2026-07-05_00-00-00_to_01-00-00.mp4,559789525,yes
108_visual,108_visual_2026-07-05_01-00-00_to_02-00-00.mp4,597422060,yes
108_visual,108_visual_2026-07-05_02-00-00_to_03-00-00.mp4,595958711,yes
108_visual,108_visual_2026-07-05_03-00-00_to_04-00-00.mp4,551920421,yes
108_visual,108_visual_2026-07-05_04-00-00_to_05-00-00.mp4,552578123,yes
108_visual,108_visual_2026-07-05_05-00-00_to_06-00-00.mp4,659450492,yes
108_visual,108_visual_2026-07-05_06-00-00_to_07-00-00.mp4,670003621,yes
108_visual,108_visual_2026-07-05_07-00-00_to_08-00-00.mp4,687480618,yes
108_visual,108_visual_2026-07-05_08-00-00_to_09-00-00.mp4,690885404,yes
108_visual,108_visual_2026-07-05_09-00-00_to_10-00-00.mp4,693397902,yes
108_visual,108_visual_2026-07-05_10-00-00_to_11-00-01.mp4,691497321,yes
108_visual,108_visual_2026-07-05_11-00-01_to_12-00-01.mp4,688209594,yes
108_visual,108_visual_2026-07-05_12-00-01_to_13-00-01.mp4,689184233,yes
108_visual,108_visual_2026-07-05_13-00-01_to_14-00-01.mp4,691276661,yes
108_visual,108_visual_2026-07-05_14-00-01_to_15-00-01.mp4,694805376,yes
108_visual,108_visual_2026-07-05_15-00-01_to_16-00-01.mp4,694159532,yes
108_visual,108_visual_2026-07-05_16-00-01_to_17-00-01.mp4,684314356,yes
108_visual,108_visual_2026-07-05_17-00-01_to_18-00-01.mp4,660724152,yes
108_visual,108_visual_2026-07-05_18-00-01_to_19-00-01.mp4,684635397,yes
108_visual,108_visual_2026-07-05_19-00-01_to_20-00-01.mp4,668654594,yes
108_visual,108_visual_2026-07-05_20-00-01_to_21-00-01.mp4,643529098,yes
108_visual,108_visual_2026-07-05_21-00-01_to_22-00-01.mp4,573439048,yes
108_visual,108_visual_2026-07-05_22-00-01_to_23-00-01.mp4,571025860,yes
108_visual,108_visual_2026-07-05_23-00-01_to_00-00-00.mp4,564927830,yes
108_visual,108_visual_2026-07-06_00-00-00_to_01-00-00.mp4,558326344,yes
108_visual,108_visual_2026-07-06_01-00-00_to_02-00-00.mp4,553698960,yes
108_visual,108_visual_2026-07-06_02-00-00_to_03-00-00.mp4,552777503,yes
108_visual,108_visual_2026-07-06_03-00-00_to_04-00-00.mp4,562596806,yes
108_visual,108_visual_2026-07-06_04-00-00_to_05-00-00.mp4,565745093,yes
108_visual,108_visual_2026-07-06_05-00-00_to_06-00-00.mp4,622100885,yes
108_visual,108_visual_2026-07-06_06-00-00_to_07-00-00.mp4,681559404,yes
108_visual,108_visual_2026-07-06_07-00-00_to_08-00-00.mp4,695106402,yes
108_visual,108_visual_2026-07-06_08-00-00_to_09-00-00.mp4,696638366,yes
108_visual,108_visual_2026-07-06_09-00-00_to_10-00-00.mp4,698913562,yes
108_visual,108_visual_2026-07-06_10-00-00_to_11-00-00.mp4,700875463,yes
108_visual,108_visual_2026-07-06_11-00-00_to_12-00-01.mp4,701717213,yes
108_visual,108_visual_2026-07-06_12-00-01_to_13-00-01.mp4,699587906,yes
108_visual,108_visual_2026-07-06_13-00-01_to_14-00-01.mp4,697321997,yes
108_visual,108_visual_2026-07-06_14-00-01_to_15-00-01.mp4,692608973,yes
108_visual,108_visual_2026-07-06_15-00-01_to_16-00-01.mp4,693100715,yes
108_visual,108_visual_2026-07-06_16-00-01_to_17-00-01.mp4,692553459,yes
108_visual,108_visual_2026-07-06_17-00-01_to_18-00-01.mp4,688837146,yes
108_visual,108_visual_2026-07-06_18-00-01_to_19-00-01.mp4,680043672,yes
108_visual,108_visual_2026-07-06_19-00-01_to_20-00-01.mp4,662584759,yes
108_visual,108_visual_2026-07-06_20-00-01_to_21-00-01.mp4,632889978,yes
108_visual,108_visual_2026-07-06_21-00-01_to_22-00-01.mp4,514284348,yes
108_visual,108_visual_2026-07-06_22-00-01_to_23-00-01.mp4,558735712,yes
108_visual,108_visual_2026-07-06_23-00-01_to_00-00-01.mp4,570327801,yes
108_visual,108_visual_2026-07-07_00-00-01_to_01-00-00.mp4,562989928,yes
108_visual,108_visual_2026-07-07_01-00-00_to_02-00-00.mp4,556029726,yes
108_visual,108_visual_2026-07-07_02-00-00_to_03-04-22.mp4,553648246,yes
108_visual,108_visual_2026-07-07_03-04-22_to_04-00-00.mp4,511035196,yes
108_visual,108_visual_2026-07-07_04-00-00_to_05-00-00.mp4,561130040,yes
108_visual,108_visual_2026-07-07_05-00-00_to_06-00-01.mp4,633431132,yes
108_visual,108_visual_2026-07-07_06-00-01_to_07-00-01.mp4,688662561,yes
108_visual,108_visual_2026-07-07_07-00-01_to_08-00-01.mp4,695364864,yes
108_visual,108_visual_2026-07-07_08-00-01_to_09-00-01.mp4,694320320,yes
108_visual,108_visual_2026-07-07_09-00-01_to_10-00-01.mp4,699566822,yes
108_visual,108_visual_2026-07-07_10-00-01_to_11-00-01.mp4,703353711,yes
108_visual,108_visual_2026-07-07_11-00-01_to_12-00-01.mp4,703978481,yes
108_visual,108_visual_2026-07-07_12-00-01_to_13-00-01.mp4,696655165,yes
108_visual,108_visual_2026-07-07_13-00-01_to_14-00-01.mp4,686751259,yes
108_visual,108_visual_2026-07-07_14-00-01_to_15-00-01.mp4,684913608,yes
108_visual,108_visual_2026-07-07_15-00-01_to_16-00-01.mp4,700480514,yes
108_visual,108_visual_2026-07-07_16-00-01_to_17-00-01.mp4,697295742,yes
108_visual,108_visual_2026-07-07_17-00-01_to_18-00-01.mp4,680939826,yes
108_visual,108_visual_2026-07-07_18-00-01_to_19-00-00.mp4,673876481,yes
108_visual,108_visual_2026-07-07_19-00-00_to_20-00-00.mp4,674635453,yes
108_visual,108_visual_2026-07-07_20-00-00_to_21-00-00.mp4,654748127,yes
108_visual,108_visual_2026-07-07_21-00-00_to_22-00-00.mp4,573989041,yes
108_visual,108_visual_2026-07-07_22-00-00_to_23-00-00.mp4,573020554,yes
108_visual,108_visual_2026-07-07_23-00-00_to_00-00-00.mp4,563247351,yes
108_visual,108_visual_2026-07-08_00-00-00_to_01-00-00.mp4,554831813,yes
108_visual,108_visual_2026-07-08_01-00-00_to_02-00-00.mp4,531174154,yes
108_visual,108_visual_2026-07-08_02-00-00_to_03-00-00.mp4,532102662,yes
108_visual,108_visual_2026-07-08_03-00-00_to_04-00-00.mp4,532561680,yes
108_visual,108_visual_2026-07-08_04-00-00_to_05-00-00.mp4,533311305,yes
108_visual,108_visual_2026-07-08_05-00-00_to_06-00-00.mp4,594528149,yes
108_visual,108_visual_2026-07-08_06-00-00_to_07-00-01.mp4,674029969,yes
108_visual,108_visual_2026-07-08_07-00-01_to_08-00-01.mp4,645559999,yes
108_visual,108_visual_2026-07-08_08-00-01_to_09-00-01.mp4,669098413,yes
108_visual,108_visual_2026-07-08_09-00-01_to_10-00-01.mp4,691067875,yes
108_visual,108_visual_2026-07-08_10-00-01_to_11-00-01.mp4,694638269,yes
108_visual,108_visual_2026-07-08_11-00-01_to_12-00-01.mp4,690018870,yes
108_visual,108_visual_2026-07-08_12-00-01_to_13-00-01.mp4,689807874,yes
108_visual,108_visual_2026-07-08_13-00-01_to_14-00-00.mp4,690945921,yes
108_visual,108_visual_2026-07-08_14-00-00_to_15-00-00.mp4,695017609,yes
108_visual,108_visual_2026-07-08_15-00-00_to_16-00-00.mp4,698280675,yes
108_visual,108_visual_2026-07-08_16-00-00_to_17-00-01.mp4,695923336,yes
108_visual,108_visual_2026-07-08_17-00-01_to_18-00-01.mp4,669618739,yes
108_visual,108_visual_2026-07-08_18-00-01_to_19-00-01.mp4,645704599,yes
108_visual,108_visual_2026-07-08_19-00-01_to_20-00-01.mp4,658355510,yes
108_visual,108_visual_2026-07-08_20-00-01_to_21-00-01.mp4,638235187,yes
108_visual,108_visual_2026-07-08_21-00-01_to_22-00-01.mp4,544652308,yes
108_visual,108_visual_2026-07-08_22-00-01_to_23-00-01.mp4,548219415,yes
108_visual,108_visual_2026-07-08_23-00-01_to_00-00-01.mp4,536275784,yes
108_visual,108_visual_2026-07-09_00-00-01_to_01-00-01.mp4,529625952,yes
108_visual,108_visual_2026-07-09_01-00-01_to_02-00-01.mp4,529212610,yes
108_visual,108_visual_2026-07-09_02-00-01_to_03-00-01.mp4,529015863,yes
108_visual,108_visual_2026-07-09_03-00-01_to_04-00-01.mp4,531994551,yes
108_visual,108_visual_2026-07-09_04-00-01_to_05-00-00.mp4,531199071,yes
108_visual,108_visual_2026-07-09_05-00-00_to_06-00-00.mp4,589890356,yes
108_visual,108_visual_2026-07-09_06-00-00_to_07-00-00.mp4,677617377,yes
108_visual,108_visual_2026-07-09_07-00-00_to_08-00-00.mp4,645024332,yes
108_visual,108_visual_2026-07-09_08-00-00_to_09-00-00.mp4,635152062,yes
108_visual,108_visual_2026-07-09_09-00-00_to_10-00-00.mp4,687505021,yes
108_visual,108_visual_2026-07-09_10-00-00_to_11-00-00.mp4,687962535,yes
108_visual,108_visual_2026-07-09_11-00-00_to_12-00-00.mp4,687586529,yes
108_visual,108_visual_2026-07-09_12-00-00_to_13-00-00.mp4,690277423,yes
108_visual,108_visual_2026-07-09_13-00-00_to_14-00-01.mp4,690882137,yes
108_visual,108_visual_2026-07-09_14-00-01_to_15-00-01.mp4,693107150,yes
108_visual,108_visual_2026-07-09_15-00-01_to_16-00-01.mp4,685988911,yes
108_visual,108_visual_2026-07-09_16-00-01_to_17-00-01.mp4,690106444,yes
108_visual,108_visual_2026-07-09_17-00-01_to_18-00-01.mp4,681044595,yes
108_visual,108_visual_2026-07-09_18-00-01_to_19-00-01.mp4,645736946,yes
108_visual,108_visual_2026-07-09_19-00-01_to_20-00-01.mp4,645704538,yes
108_visual,108_visual_2026-07-09_20-00-01_to_21-00-01.mp4,605477473,yes
108_visual,108_visual_2026-07-09_21-00-01_to_22-00-01.mp4,542243323,yes
108_visual,108_visual_2026-07-09_22-00-01_to_23-00-00.mp4,529593718,yes
108_visual,108_visual_2026-07-09_23-00-00_to_00-00-00.mp4,514301887,yes
108_visual,108_visual_2026-07-10_00-00-00_to_01-00-00.mp4,515142284,yes
108_visual,108_visual_2026-07-10_01-00-00_to_02-00-00.mp4,513931139,yes
108_visual,108_visual_2026-07-10_02-00-00_to_03-00-00.mp4,512237535,yes
108_visual,108_visual_2026-07-10_03-00-00_to_04-00-00.mp4,512576038,yes
108_visual,108_visual_2026-07-10_04-00-00_to_05-00-00.mp4,513829182,yes
108_visual,108_visual_2026-07-10_05-00-00_to_06-00-00.mp4,583090429,yes
108_visual,108_visual_2026-07-10_06-00-00_to_07-00-00.mp4,696479433,yes
108_visual,108_visual_2026-07-10_07-00-00_to_08-00-00.mp4,636476802,yes
108_visual,108_visual_2026-07-10_08-00-00_to_09-00-00.mp4,632878444,yes
108_visual,108_visual_2026-07-10_09-00-00_to_10-00-00.mp4,645429924,yes
108_visual,108_visual_2026-07-10_10-00-00_to_11-00-01.mp4,651242848,yes
108_visual,108_visual_2026-07-10_11-00-01_to_12-00-01.mp4,655215860,yes
108_visual,108_visual_2026-07-10_12-00-01_to_13-00-01.mp4,671729436,yes
108_visual,108_visual_2026-07-10_13-00-01_to_14-00-01.mp4,679252429,yes
108_visual,108_visual_2026-07-10_14-00-01_to_15-00-01.mp4,677463390,yes
108_visual,108_visual_2026-07-10_15-00-01_to_16-00-01.mp4,677475312,yes
108_visual,108_visual_2026-07-10_16-00-01_to_17-00-01.mp4,686876887,yes
108_visual,108_visual_2026-07-10_17-00-01_to_18-00-01.mp4,673898470,yes
108_visual,108_visual_2026-07-10_18-00-01_to_19-00-01.mp4,642582412,yes
108_visual,108_visual_2026-07-10_19-00-01_to_20-00-01.mp4,654065089,yes
108_visual,108_visual_2026-07-10_20-00-01_to_21-00-01.mp4,641448559,yes
108_visual,108_visual_2026-07-10_21-00-01_to_22-00-01.mp4,537343060,yes
108_visual,108_visual_2026-07-10_22-00-01_to_23-00-01.mp4,543021277,yes
108_visual,108_visual_2026-07-10_23-00-01_to_00-00-01.mp4,537469928,yes
108_visual,108_visual_2026-07-11_00-00-01_to_01-00-00.mp4,535140938,yes
108_visual,108_visual_2026-07-11_01-00-00_to_02-00-00.mp4,535481951,yes
108_visual,108_visual_2026-07-11_02-00-00_to_03-00-00.mp4,534509655,yes
108_visual,108_visual_2026-07-11_03-00-00_to_04-00-00.mp4,529269078,yes
108_visual,108_visual_2026-07-11_04-00-00_to_05-00-00.mp4,520750102,yes
108_visual,108_visual_2026-07-11_05-00-00_to_06-00-00.mp4,578086904,yes
108_visual,108_visual_2026-07-11_06-00-00_to_07-00-00.mp4,699866361,yes
108_visual,108_visual_2026-07-11_07-00-00_to_08-00-00.mp4,649458144,yes
108_visual,108_visual_2026-07-11_08-00-00_to_09-00-00.mp4,673396818,yes
108_visual,108_visual_2026-07-11_09-00-00_to_10-00-00.mp4,689842308,yes
108_visual,108_visual_2026-07-11_10-00-00_to_11-00-00.mp4,696078367,yes
108_visual,108_visual_2026-07-11_11-00-00_to_12-00-00.mp4,689797962,yes
108_visual,108_visual_2026-07-11_12-00-00_to_13-00-01.mp4,679482174,yes
108_visual,108_visual_2026-07-11_13-00-01_to_14-00-01.mp4,682142361,yes
108_visual,108_visual_2026-07-11_14-00-01_to_15-00-01.mp4,655246414,yes
108_visual,108_visual_2026-07-11_15-00-01_to_16-00-01.mp4,656670403,yes
108_visual,108_visual_2026-07-11_16-00-01_to_17-00-01.mp4,683435577,yes
108_visual,108_visual_2026-07-11_17-00-01_to_18-00-01.mp4,678363164,yes
108_visual,108_visual_2026-07-11_18-00-01_to_19-00-01.mp4,657443472,yes
108_visual,108_visual_2026-07-11_19-00-01_to_20-00-01.mp4,639517942,yes
108_visual,108_visual_2026-07-11_20-00-01_to_21-00-01.mp4,620923930,yes
108_visual,108_visual_2026-07-11_21-00-01_to_22-00-01.mp4,542539100,yes
108_visual,108_visual_2026-07-11_22-00-01_to_23-00-01.mp4,540428541,yes
108_visual,108_visual_2026-07-11_23-00-01_to_00-00-01.mp4,539348459,yes
108_visual,108_visual_2026-07-12_00-00-01_to_01-00-01.mp4,540074703,yes
108_visual,108_visual_2026-07-12_01-00-01_to_02-00-01.mp4,536673015,yes
108_visual,108_visual_2026-07-12_02-00-01_to_03-00-01.mp4,532984459,yes
108_visual,108_visual_2026-07-12_03-00-01_to_04-00-01.mp4,533184548,yes
108_visual,108_visual_2026-07-12_04-00-01_to_05-00-01.mp4,525823900,yes
108_visual,108_visual_2026-07-12_05-00-01_to_06-00-00.mp4,579181196,yes
108_visual,108_visual_2026-07-12_06-00-00_to_07-00-00.mp4,670738517,yes
108_visual,108_visual_2026-07-12_07-00-00_to_08-00-00.mp4,632969499,yes
108_visual,108_visual_2026-07-12_08-00-00_to_09-00-00.mp4,672828422,yes
108_visual,108_visual_2026-07-12_09-00-00_to_10-00-00.mp4,687693697,yes
108_visual,108_visual_2026-07-12_10-00-00_to_11-00-00.mp4,696295275,yes
108_visual,108_visual_2026-07-12_11-00-00_to_12-00-00.mp4,695806479,yes
108_visual,108_visual_2026-07-12_12-00-00_to_13-00-00.mp4,695384004,yes
108_visual,108_visual_2026-07-12_13-00-00_to_14-00-00.mp4,697546516,yes
108_visual,108_visual_2026-07-12_14-00-00_to_15-00-01.mp4,694745078,yes
108_visual,108_visual_2026-07-12_15-00-01.mp4,470548529,NO
109_thermal,109_thermal_2026-06-25_13-00-01.mp4,3932188,NO
109_thermal,109_thermal_2026-06-25_13-01-13.mp4,32243740,NO
109_thermal,109_thermal_2026-06-25_13-09-01.mp4,27787292,NO
109_thermal,109_thermal_2026-06-25_16-04-50.mp4,189268029,NO
109_thermal,109_thermal_2026-06-25_16-48-54.mp4,45559770,NO
109_thermal,109_thermal_2026-06-25_17-00-32.mp4,15685358,NO
109_thermal,109_thermal_2026-06-25_17-04-58.mp4,93323292,NO
109_thermal,109_thermal_2026-06-27_00-00-01_to_01-00-01.mp4,254989993,yes
109_thermal,109_thermal_2026-06-27_01-00-01_to_02-00-01.mp4,255714387,yes
109_thermal,109_thermal_2026-06-27_02-00-01_to_03-00-01.mp4,253835997,yes
109_thermal,109_thermal_2026-06-27_03-00-01_to_04-00-01.mp4,259582873,yes
109_thermal,109_thermal_2026-06-27_04-00-01_to_05-00-01.mp4,260312912,yes
109_thermal,109_thermal_2026-06-27_05-00-01_to_06-00-01.mp4,254172744,yes
109_thermal,109_thermal_2026-06-27_06-00-01_to_07-00-01.mp4,262034305,yes
109_thermal,109_thermal_2026-06-27_07-00-01_to_08-00-01.mp4,256443655,yes
109_thermal,109_thermal_2026-06-27_08-00-01_to_09-00-01.mp4,260136289,yes
109_thermal,109_thermal_2026-06-27_09-00-01_to_10-00-01.mp4,259403051,yes
109_thermal,109_thermal_2026-06-27_10-00-01_to_11-00-01.mp4,263828696,yes
109_thermal,109_thermal_2026-06-27_11-00-01_to_12-00-00.mp4,261309488,yes
109_thermal,109_thermal_2026-06-27_12-00-00_to_13-00-00.mp4,263002718,yes
109_thermal,109_thermal_2026-06-27_13-00-00_to_14-00-00.mp4,265737416,yes
109_thermal,109_thermal_2026-06-27_14-00-00_to_15-00-00.mp4,267731610,yes
109_thermal,109_thermal_2026-06-27_15-00-00_to_16-00-00.mp4,264298747,yes
109_thermal,109_thermal_2026-06-27_16-00-00_to_17-00-00.mp4,262606157,yes
109_thermal,109_thermal_2026-06-27_17-00-00_to_18-00-00.mp4,260088766,yes
109_thermal,109_thermal_2026-06-27_18-00-00_to_19-00-00.mp4,259869303,yes
109_thermal,109_thermal_2026-06-27_19-00-00_to_20-00-00.mp4,257223839,yes
109_thermal,109_thermal_2026-06-27_20-00-00_to_21-00-00.mp4,255900838,yes
109_thermal,109_thermal_2026-06-27_21-00-00_to_22-00-00.mp4,254681334,yes
109_thermal,109_thermal_2026-06-27_22-00-00_to_23-00-00.mp4,256076656,yes
109_thermal,109_thermal_2026-06-27_23-00-00_to_00-00-00.mp4,256647894,yes
109_thermal,109_thermal_2026-06-28_00-00-00_to_01-00-00.mp4,257184554,yes
109_thermal,109_thermal_2026-06-28_01-00-00.mp4,65753119,NO
109_thermal,109_thermal_2026-06-28_01-16-22.mp4,2273515,NO
109_thermal,109_thermal_2026-06-28_01-18-27_to_02-00-00.mp4,178061872,yes
109_thermal,109_thermal_2026-06-28_02-00-00_to_03-00-00.mp4,257726808,yes
109_thermal,109_thermal_2026-06-28_03-00-00_to_04-00-00.mp4,256702272,yes
109_thermal,109_thermal_2026-06-28_04-00-00_to_05-00-00.mp4,259297950,yes
109_thermal,109_thermal_2026-06-28_05-00-00_to_06-00-00.mp4,259524782,yes
109_thermal,109_thermal_2026-06-28_06-00-00_to_07-00-00.mp4,255177242,yes
109_thermal,109_thermal_2026-06-28_07-00-00_to_08-00-00.mp4,254145133,yes
109_thermal,109_thermal_2026-06-28_08-00-00_to_09-00-01.mp4,260323047,yes
109_thermal,109_thermal_2026-06-28_09-00-01_to_10-00-01.mp4,260988923,yes
109_thermal,109_thermal_2026-06-28_10-00-01_to_11-00-01.mp4,263159279,yes
109_thermal,109_thermal_2026-06-28_11-00-01_to_12-00-01.mp4,264034240,yes
109_thermal,109_thermal_2026-06-28_12-00-01_to_13-00-01.mp4,260537083,yes
109_thermal,109_thermal_2026-06-28_13-00-01_to_14-00-01.mp4,260938217,yes
109_thermal,109_thermal_2026-06-28_14-00-01_to_15-00-01.mp4,261790993,yes
109_thermal,109_thermal_2026-06-28_15-00-01_to_16-00-01.mp4,261620345,yes
109_thermal,109_thermal_2026-06-28_16-00-01_to_17-00-01.mp4,262561323,yes
109_thermal,109_thermal_2026-06-28_17-00-01_to_18-00-01.mp4,258199574,yes
109_thermal,109_thermal_2026-06-28_18-00-01_to_19-00-01.mp4,261091334,yes
109_thermal,109_thermal_2026-06-28_19-00-01_to_20-00-01.mp4,258574449,yes
109_thermal,109_thermal_2026-06-28_20-00-01_to_21-00-01.mp4,260742389,yes
109_thermal,109_thermal_2026-06-28_21-00-01_to_22-00-00.mp4,255833887,yes
109_thermal,109_thermal_2026-06-28_22-00-00_to_23-00-00.mp4,256604568,yes
109_thermal,109_thermal_2026-06-28_23-00-00_to_00-00-00.mp4,259420471,yes
109_thermal,109_thermal_2026-06-29_00-00-00_to_01-00-00.mp4,259433061,yes
109_thermal,109_thermal_2026-06-29_01-00-00_to_02-00-00.mp4,260579671,yes
109_thermal,109_thermal_2026-06-29_02-00-00_to_03-00-00.mp4,262599982,yes
109_thermal,109_thermal_2026-06-29_03-00-00_to_04-00-00.mp4,259424075,yes
109_thermal,109_thermal_2026-06-29_04-00-00_to_05-00-00.mp4,261924846,yes
109_thermal,109_thermal_2026-06-29_05-00-00_to_06-00-00.mp4,259597984,yes
109_thermal,109_thermal_2026-06-29_06-00-00_to_07-00-00.mp4,253670598,yes
109_thermal,109_thermal_2026-06-29_07-00-00_to_08-00-00.mp4,256442806,yes
109_thermal,109_thermal_2026-06-29_08-00-00_to_09-00-00.mp4,261374573,yes
109_thermal,109_thermal_2026-06-29_09-00-00_to_10-00-00.mp4,264587408,yes
109_thermal,109_thermal_2026-06-29_10-00-00_to_11-00-02.mp4,265782733,yes
109_thermal,109_thermal_2026-06-29_11-00-02_to_12-00-01.mp4,265794073,yes
109_thermal,109_thermal_2026-06-29_12-00-01_to_13-00-01.mp4,271842679,yes
109_thermal,109_thermal_2026-06-29_13-00-01_to_14-00-01.mp4,261217839,yes
109_thermal,109_thermal_2026-06-29_14-00-01_to_15-00-01.mp4,264601227,yes
109_thermal,109_thermal_2026-06-29_15-00-01_to_16-00-01.mp4,265593774,yes
109_thermal,109_thermal_2026-06-29_16-00-01_to_17-00-01.mp4,261120049,yes
109_thermal,109_thermal_2026-06-29_17-00-01_to_17-46-31.mp4,201850908,yes
109_thermal,109_thermal_2026-06-29_17-46-31_to_18-00-01.mp4,57759844,yes
109_thermal,109_thermal_2026-06-29_18-00-01_to_19-00-01.mp4,260391090,yes
109_thermal,109_thermal_2026-06-29_19-00-01_to_20-00-01.mp4,255491858,yes
109_thermal,109_thermal_2026-06-29_20-00-01_to_21-00-01.mp4,256714526,yes
109_thermal,109_thermal_2026-06-29_21-00-01_to_22-00-01.mp4,252724048,yes
109_thermal,109_thermal_2026-06-29_22-00-01_to_23-00-01.mp4,255072869,yes
109_thermal,109_thermal_2026-06-29_23-00-01_to_00-00-01.mp4,260489418,yes
109_thermal,109_thermal_2026-06-30_00-00-01_to_01-00-01.mp4,261532926,yes
109_thermal,109_thermal_2026-06-30_01-00-01_to_02-00-01.mp4,261195028,yes
109_thermal,109_thermal_2026-06-30_02-00-01_to_03-00-00.mp4,259560932,yes
109_thermal,109_thermal_2026-06-30_03-00-00_to_03-04-20.mp4,28,yes
109_thermal,109_thermal_2026-06-30_03-04-20_to_04-00-01.mp4,265260853,yes
109_thermal,109_thermal_2026-06-30_04-00-01_to_05-00-01.mp4,281262830,yes
109_thermal,109_thermal_2026-06-30_05-00-01_to_06-00-01.mp4,281650334,yes
