cam,clock,file,station,window_start,window_end,edge,n_corners,spread,bw_IR,settled_run,method
CH01,12:33:39.1,123339_m0088.npz,T65,12:30:45,12:34:55,0,88,1,0,CH01-w7-r2,manual-rect-chess
CH01,12:33:39.1,123339_r0088.npz,T65,12:30:45,12:34:55,0,88,1,0,CH01-w7-r2,rect-chess
CH01,12:33:41.1,123341_m0089.npz,T65,12:30:45,12:34:55,0,88,1,0,CH01-w7-r2,manual-rect-chess
CH01,12:33:41.1,123341_r0089.npz,T65,12:30:45,12:34:55,0,88,1,0,CH01-w7-r2,rect-chess
CH01,12:33:43.1,123343_m0090.npz,T65,12:30:45,12:34:55,0,88,1,0,CH01-w7-r2,manual-rect-chess
CH01,12:33:45.1,123345_m0091.npz,T65,12:30:45,12:34:55,0,88,1,0,CH01-w7-r2,manual-rect-chess
CH01,12:33:47.1,123347_m0092.npz,T65,12:30:45,12:34:55,0,88,1,0,CH01-w7-r2,manual-rect-chess
CH01,12:33:47.1,123347_r0092.npz,T65,12:30:45,12:34:55,0,88,1,0,CH01-w7-r2,rect-chess
CH01,12:33:49.1,123349_m0093.npz,T65,12:30:45,12:34:55,0,88,1,0,CH01-w7-r2,manual-rect-chess
CH01,12:33:51.1,123351_m0094.npz,T65,12:30:45,12:34:55,0,88,1,0,CH01-w7-r2,manual-rect-chess
CH01,12:33:51.1,123351_r0094.npz,T65,12:30:45,12:34:55,0,88,1,0,CH01-w7-r2,rect-chess
CH01,12:33:53.1,123353_m0095.npz,T65,12:30:45,12:34:55,0,88,1,0,CH01-w7-r2,manual-rect-chess
CH01,12:33:55.1,123355_m0096.npz,T65,12:30:45,12:34:55,0,88,1,0,CH01-w7-r2,manual-rect-chess
CH01,12:33:55.1,123355_r0096.npz,T65,12:30:45,12:34:55,0,88,1,0,CH01-w7-r2,rect-chess
CH01,12:33:57.1,123357_m0097.npz,T65,12:30:45,12:34:55,0,88,1,0,CH01-w7-r2,manual-rect-chess
CH01,12:33:57.1,123357_r0097.npz,T65,12:30:45,12:34:55,0,88,1,0,CH01-w7-r2,rect-chess
CH01,12:33:59.1,123359_m0098.npz,T65,12:30:45,12:34:55,0,88,1,0,CH01-w7-r2,manual-rect-chess
CH01,12:34:01.1,123401_m0099.npz,T65,12:30:45,12:34:55,0,88,1,0,CH01-w7-r2,manual-rect-chess
CH01,12:34:01.1,123401_r0099.npz,T65,12:30:45,12:34:55,0,88,1,0,CH01-w7-r2,rect-chess
CH01,12:34:03.1,123403_m0100.npz,T65,12:30:45,12:34:55,0,88,1,0,CH01-w7-r2,manual-rect-chess
CH01,12:34:03.1,123403_r0100.npz,T65,12:30:45,12:34:55,0,88,1,0,CH01-w7-r2,rect-chess
CH01,12:34:05.1,123405_m0101.npz,T65,12:30:45,12:34:55,0,88,1,0,CH01-w7-r2,manual-rect-chess
CH01,12:34:07.1,123407_m0102.npz,T65,12:30:45,12:34:55,0,88,1,0,CH01-w7-r2,manual-rect-chess
CH01,12:34:07.1,123407_r0102.npz,T65,12:30:45,12:34:55,0,88,1,0,CH01-w7-r2,rect-chess
CH01,12:34:09.0,123409_m0103.npz,T65,12:30:45,12:34:55,0,88,1,0,CH01-w7-r2,manual-rect-chess
CH01,12:34:11.1,123411_m0104.npz,T65,12:30:45,12:34:55,0,88,1,0,CH01-w7-r2,manual-rect-chess
CH01,12:34:13.1,123413_m0105.npz,T65,12:30:45,12:34:55,0,88,1,0,CH01-w7-r2,manual-rect-chess
CH01,12:34:13.1,123413_r0105.npz,T65,12:30:45,12:34:55,0,88,1,0,CH01-w7-r2,rect-chess
CH01,12:34:15.1,123415_m0106.npz,T65,12:30:45,12:34:55,0,88,1,0,CH01-w7-r2,manual-rect-chess
CH01,12:34:15.1,123415_r0106.npz,T65,12:30:45,12:34:55,0,88,1,0,CH01-w7-r2,rect-chess
CH01,12:34:17.1,123417_m0107.npz,T65,12:30:45,12:34:55,0,88,1,0,CH01-w7-r2,manual-rect-chess
CH01,12:34:17.1,123417_r0107.npz,T65,12:30:45,12:34:55,0,88,1,0,CH01-w7-r2,rect-chess
CH01,12:34:19.1,123419_m0108.npz,T65,12:30:45,12:34:55,0,88,1,0,CH01-w7-r2,manual-rect-chess
CH01,12:34:21.1,123421_m0109.npz,T65,12:30:45,12:34:55,0,88,1,0,CH01-w7-r2,manual-rect-chess
CH01,12:34:21.1,123421_r0109.npz,T65,12:30:45,12:34:55,0,88,1,0,CH01-w7-r2,rect-chess
CH01,12:34:23.2,123423_m0110.npz,T65,12:30:45,12:34:55,0,88,1,0,CH01-w7-r2,manual-rect-chess
CH01,12:34:25.0,123425_m0111.npz,T65,12:30:45,12:34:55,0,88,1,0,CH01-w7-r2,manual-rect-chess
CH01,12:34:27.1,123427_m0112.npz,T65,12:30:45,12:34:55,0,88,1,0,CH01-w7-r2,manual-rect-chess
CH01,12:34:29.0,123429_m0113.npz,T65,12:30:45,12:34:55,0,88,1,0,CH01-w7-r2,manual-rect-chess
CH01,12:34:31.1,123431_m0114.npz,T65,12:30:45,12:34:55,0,88,1,0,CH01-w7-r2,manual-rect-chess
CH01,12:34:33.1,123433_m0115.npz,T65,12:30:45,12:34:55,0,88,1,0,CH01-w7-r2,manual-rect-chess
CH01,12:34:35.1,123435_m0116.npz,T65,12:30:45,12:34:55,0,88,1,0,CH01-w7-r2,manual-rect-chess
CH01,12:34:37.1,123437_m0117.npz,T65,12:30:45,12:34:55,0,88,1,0,CH01-w7-r2,manual-rect-chess
CH01,12:34:41.1,123441_m0119.npz,T65,12:30:45,12:34:55,0,88,1,0,CH01-w7-r2,manual-rect-chess
CH01,12:34:41.1,123441_r0119.npz,T65,12:30:45,12:34:55,0,88,1,0,CH01-w7-r2,rect-chess
CH01,12:34:43.1,123443_m0120.npz,T65,12:30:45,12:34:55,0,88,1,0,CH01-w7-r2,manual-rect-chess
CH01,12:34:43.1,123443_r0120.npz,T65,12:30:45,12:34:55,0,88,1,0,CH01-w7-r2,rect-chess
CH01,12:34:45.1,123445_m0121.npz,T65,12:30:45,12:34:55,0,88,1,0,CH01-w7-r2,manual-rect-chess
CH01,12:34:47.1,123447_m0122.npz,T65,12:30:45,12:34:55,0,88,1,0,CH01-w7-r2,manual-rect-chess
CH01,12:34:49.1,123449_m0123.npz,T65,12:30:45,12:34:55,0,88,1,0,CH01-w7-r2,manual-rect-chess
CH01,12:35:03.0,123503.npz,,,,0,28,1,0,,charuco
CH01,12:35:05.0,123505.npz,,,,0,22,1,0,,charuco
CH01,12:35:07.1,123507.npz,,,,0,26,1,0,,charuco
CH01,12:36:55.7,123655_m0001.npz,F14,12:36:55,12:37:45,0,87,1,0,,manual-rect-chess
CH01,12:36:55.7,123655_r0001.npz,F14,12:36:55,12:37:45,0,16,1,0,,rect-charuco
CH01,12:36:57.7,123657_m0002.npz,F14,12:36:55,12:37:45,0,88,1,0,,manual-rect-chess
CH01,12:36:57.7,123657_r0002.npz,F14,12:36:55,12:37:45,0,88,1,0,,rect-chess
CH01,12:36:59.7,123659_m0003.npz,F14,12:36:55,12:37:45,0,88,1,0,CH01-w9-r1,manual-rect-chess
CH01,12:36:59.7,123659_r0003.npz,F14,12:36:55,12:37:45,0,88,1,0,CH01-w9-r1,rect-chess
CH01,12:37:01.7,123701_m0004.npz,F14,12:36:55,12:37:45,0,88,1,0,CH01-w9-r1,manual-rect-chess
CH01,12:37:01.7,123701_r0004.npz,F14,12:36:55,12:37:45,0,88,1,0,CH01-w9-r1,rect-chess
CH01,12:37:03.7,123703_m0005.npz,F14,12:36:55,12:37:45,0,88,1,0,CH01-w9-r1,manual-rect-chess
CH01,12:37:03.7,123703_r0005.npz,F14,12:36:55,12:37:45,0,88,1,0,CH01-w9-r1,rect-chess
CH01,12:37:05.7,123705_m0006.npz,F14,12:36:55,12:37:45,0,88,1,0,CH01-w9-r1,manual-rect-chess
CH01,12:37:05.7,123705_r0006.npz,F14,12:36:55,12:37:45,0,88,1,0,CH01-w9-r1,rect-chess
CH01,12:37:07.7,123707_m0007.npz,F14,12:36:55,12:37:45,0,88,1,0,CH01-w9-r1,manual-rect-chess
CH01,12:37:07.7,123707_r0007.npz,F14,12:36:55,12:37:45,0,88,1,0,CH01-w9-r1,rect-chess
CH01,12:37:09.7,123709_m0008.npz,F14,12:36:55,12:37:45,0,88,1,0,CH01-w9-r1,manual-rect-chess
CH01,12:37:09.7,123709_r0008.npz,F14,12:36:55,12:37:45,0,88,1,0,CH01-w9-r1,rect-chess
CH01,12:37:11.7,123711_m0009.npz,F14,12:36:55,12:37:45,0,88,1,0,CH01-w9-r1,manual-rect-chess
CH01,12:37:11.7,123711_r0009.npz,F14,12:36:55,12:37:45,0,88,1,0,CH01-w9-r1,rect-chess
CH01,12:37:13.7,123713_m0010.npz,F14,12:36:55,12:37:45,0,88,1,0,CH01-w9-r1,manual-rect-chess
CH01,12:37:13.7,123713_r0010.npz,F14,12:36:55,12:37:45,0,88,1,0,CH01-w9-r1,rect-chess
CH01,12:37:15.8,123715_m0011.npz,F14,12:36:55,12:37:45,0,87,1,0,CH01-w9-r1,manual-rect-chess
CH01,12:37:15.8,123715_r0011.npz,F14,12:36:55,12:37:45,0,87,1,0,CH01-w9-r1,rect-chess
CH01,12:37:17.7,123717_m0012.npz,F14,12:36:55,12:37:45,0,88,1,0,CH01-w9-r1,manual-rect-chess
CH01,12:37:17.7,123717_r0012.npz,F14,12:36:55,12:37:45,0,88,1,0,CH01-w9-r1,rect-chess
CH01,12:37:19.7,123719_m0013.npz,F14,12:36:55,12:37:45,0,87,1,0,CH01-w9-r1,manual-rect-chess
CH01,12:37:19.7,123719_r0013.npz,F14,12:36:55,12:37:45,0,87,1,0,CH01-w9-r1,rect-chess
CH01,12:37:21.7,123721_m0014.npz,F14,12:36:55,12:37:45,0,88,1,0,CH01-w9-r1,manual-rect-chess
CH01,12:37:21.7,123721_r0014.npz,F14,12:36:55,12:37:45,0,88,1,0,CH01-w9-r1,rect-chess
CH01,12:37:23.7,123723_m0015.npz,F14,12:36:55,12:37:45,0,88,1,0,CH01-w9-r1,manual-rect-chess
CH01,12:37:23.7,123723_r0015.npz,F14,12:36:55,12:37:45,0,88,1,0,CH01-w9-r1,rect-chess
CH01,12:37:25.7,123725_m0016.npz,F14,12:36:55,12:37:45,0,88,1,0,CH01-w9-r1,manual-rect-chess
CH01,12:37:25.7,123725_r0016.npz,F14,12:36:55,12:37:45,0,88,1,0,CH01-w9-r1,rect-chess
CH01,12:37:27.8,123727_m0017.npz,F14,12:36:55,12:37:45,0,88,1,0,CH01-w9-r1,manual-rect-chess
CH01,12:37:27.8,123727_r0017.npz,F14,12:36:55,12:37:45,0,88,1,0,CH01-w9-r1,rect-chess
CH01,12:37:29.7,123729_m0018.npz,F14,12:36:55,12:37:45,0,88,1,0,CH01-w9-r1,manual-rect-chess
CH01,12:37:29.7,123729_r0018.npz,F14,12:36:55,12:37:45,0,88,1,0,CH01-w9-r1,rect-chess
CH01,12:37:31.7,123731_m0019.npz,F14,12:36:55,12:37:45,0,88,1,0,CH01-w9-r1,manual-rect-chess
CH01,12:37:31.7,123731_r0019.npz,F14,12:36:55,12:37:45,0,88,1,0,CH01-w9-r1,rect-chess
CH01,12:37:33.8,123733_m0020.npz,F14,12:36:55,12:37:45,0,88,1,0,CH01-w9-r1,manual-rect-chess
CH01,12:37:33.8,123733_r0020.npz,F14,12:36:55,12:37:45,0,88,1,0,CH01-w9-r1,rect-chess
CH01,12:37:35.7,123735_m0021.npz,F14,12:36:55,12:37:45,0,88,1,0,CH01-w9-r1,manual-rect-chess
CH01,12:37:35.7,123735_r0021.npz,F14,12:36:55,12:37:45,0,88,1,0,CH01-w9-r1,chessboard
CH01,12:37:37.7,123737_m0022.npz,F14,12:36:55,12:37:45,0,88,1,0,CH01-w9-r1,manual-rect-chess
CH01,12:37:37.7,123737_r0022.npz,F14,12:36:55,12:37:45,0,88,1,0,CH01-w9-r1,chessboard
CH01,12:37:39.8,123739_m0023.npz,F14,12:36:55,12:37:45,0,88,1,0,CH01-w9-r1,manual-rect-chess
CH01,12:37:41.8,123741_m0024.npz,F14,12:36:55,12:37:45,0,88,1,0,CH01-w9-r1,manual-rect-chess
CH01,12:37:41.8,123741_r0024.npz,F14,12:36:55,12:37:45,0,88,1,0,CH01-w9-r1,rect-chess
CH01,12:37:43.7,123743_m0025.npz,F14,12:36:55,12:37:45,0,88,1,0,CH01-w9-r1,manual-rect-chess
CH01,12:37:51.7,123751.npz,,,,0,37,1,0,,charuco
CH01,12:37:53.7,123753.npz,T23,12:37:55,12:38:25,1,37,1,0,CH01-w10-r1,charuco
CH01,12:37:55.7,123755.npz,T23,12:37:55,12:38:25,0,42,1,0,CH01-w10-r1,charuco
CH01,12:37:55.7,123755_m0001.npz,T23,12:37:55,12:38:25,0,55,1,0,CH01-w10-r1,manual-rect-charuco
CH01,12:37:57.7,123757.npz,T23,12:37:55,12:38:25,0,26,1,0,CH01-w10-r1,charuco
CH01,12:37:57.7,123757_m0002.npz,T23,12:37:55,12:38:25,0,47,1,0,CH01-w10-r1,manual-rect-charuco
CH01,12:37:59.7,123759.npz,T23,12:37:55,12:38:25,0,29,1,0,CH01-w10-r1,charuco
CH01,12:37:59.7,123759_m0003.npz,T23,12:37:55,12:38:25,0,37,1,0,CH01-w10-r1,manual-charuco
CH01,12:38:01.7,123801.npz,T23,12:37:55,12:38:25,0,18,1,0,CH01-w10-r1,charuco
CH01,12:38:01.7,123801_m0004.npz,T23,12:37:55,12:38:25,0,32,1,0,CH01-w10-r1,manual-rect-charuco
CH01,12:38:03.7,123803_m0005.npz,T23,12:37:55,12:38:25,0,42,1,0,CH01-w10-r1,manual-rect-charuco
CH01,12:38:05.8,123805.npz,T23,12:37:55,12:38:25,0,27,1,0,CH01-w10-r1,charuco
CH01,12:38:05.8,123805_m0006.npz,T23,12:37:55,12:38:25,0,35,1,0,CH01-w10-r1,manual-rect-charuco
CH01,12:38:07.8,123807.npz,T23,12:37:55,12:38:25,0,15,1,0,CH01-w10-r1,charuco
CH01,12:38:07.8,123807_m0007.npz,T23,12:37:55,12:38:25,0,41,1,0,CH01-w10-r1,manual-rect-charuco
CH01,12:38:09.7,123809.npz,T23,12:37:55,12:38:25,0,21,1,0,CH01-w10-r1,charuco
CH01,12:38:09.7,123809_m0008.npz,T23,12:37:55,12:38:25,0,34,1,0,CH01-w10-r1,manual-rect-charuco
CH01,12:38:11.7,123811.npz,T23,12:37:55,12:38:25,0,24,1,0,CH01-w10-r1,charuco
CH01,12:38:11.7,123811_m0009.npz,T23,12:37:55,12:38:25,0,38,1,0,CH01-w10-r1,manual-rect-charuco
CH01,12:38:13.8,123813.npz,T23,12:37:55,12:38:25,0,33,1,0,CH01-w10-r1,charuco
CH01,12:38:13.8,123813_m0010.npz,T23,12:37:55,12:38:25,0,39,1,0,CH01-w10-r1,manual-rect-charuco
CH01,12:38:15.8,123815.npz,T23,12:37:55,12:38:25,0,28,1,0,CH01-w10-r1,charuco
CH01,12:38:15.8,123815_m0011.npz,T23,12:37:55,12:38:25,0,35,1,0,CH01-w10-r1,manual-charuco
CH01,12:38:17.7,123817_m0012.npz,T23,12:37:55,12:38:25,0,40,1,0,CH01-w10-r1,manual-rect-charuco
CH01,12:38:19.7,123819.npz,T23,12:37:55,12:38:25,0,16,1,0,CH01-w10-r1,charuco
CH01,12:38:19.7,123819_m0013.npz,T23,12:37:55,12:38:25,0,37,1,0,CH01-w10-r1,manual-rect-charuco
CH01,12:38:21.8,123821.npz,T23,12:37:55,12:38:25,0,26,1,0,CH01-w10-r1,charuco
CH01,12:38:21.8,123821_m0014.npz,T23,12:37:55,12:38:25,0,44,1,0,CH01-w10-r1,manual-rect-charuco
CH01,12:38:23.7,123823.npz,T23,12:37:55,12:38:25,0,21,1,0,CH01-w10-r1,charuco
CH01,12:38:23.7,123823_m0015.npz,T23,12:37:55,12:38:25,0,38,1,0,CH01-w10-r1,manual-rect-charuco
CH01,12:38:25.8,123825.npz,T23,12:37:55,12:38:25,1,21,1,0,CH01-w10-r1,charuco
CH01,12:38:27.8,123827.npz,,,,0,31,1,0,,charuco
CH01,12:38:39.7,123839.npz,,,,0,36,1,0,,charuco
CH01,12:39:11.7,123911.npz,,,,0,27,1,0,,charuco
CH01,12:39:13.8,123913.npz,,,,0,22,1,0,,charuco
CH01,12:39:15.7,123915.npz,,,,0,36,1,0,,charuco
CH01,12:39:17.8,123917.npz,,,,0,27,1,0,,charuco
CH01,12:39:21.7,123921.npz,T35,12:39:23,12:40:09,1,19,1,0,,charuco
CH01,12:39:23.7,123923.npz,T35,12:39:23,12:40:09,0,56,1,0,CH01-w11-r1,charuco
CH01,12:39:23.7,123923_m0001.npz,T35,12:39:23,12:40:09,0,60,1,0,CH01-w11-r1,manual-rect-charuco
CH01,12:39:25.7,123925.npz,T35,12:39:23,12:40:09,0,22,1,0,CH01-w11-r1,charuco
CH01,12:39:25.7,123925_m0002.npz,T35,12:39:23,12:40:09,0,21,1,0,CH01-w11-r1,manual-charuco
CH01,12:39:27.8,123927.npz,T35,12:39:23,12:40:09,0,36,1,0,CH01-w11-r1,charuco
CH01,12:39:27.8,123927_m0003.npz,T35,12:39:23,12:40:09,0,32,1,0,CH01-w11-r1,manual-charuco
CH01,12:39:29.8,123929.npz,T35,12:39:23,12:40:09,0,38,1,0,CH01-w11-r1,charuco
CH01,12:39:29.8,123929_m0004.npz,T35,12:39:23,12:40:09,0,39,1,0,CH01-w11-r1,manual-rect-charuco
CH01,12:39:31.7,123931.npz,T35,12:39:23,12:40:09,0,28,1,0,,charuco
CH01,12:39:31.7,123931_m0005.npz,T35,12:39:23,12:40:09,0,50,1,0,,manual-rect-charuco
CH01,12:39:33.7,123933.npz,T35,12:39:23,12:40:09,0,39,1,0,,charuco
CH01,12:39:33.7,123933_m0006.npz,T35,12:39:23,12:40:09,0,41,1,0,,manual-charuco
CH01,12:39:35.7,123935_m0007.npz,T35,12:39:23,12:40:09,0,27,1,0,CH01-w11-r2,manual-charuco
CH01,12:39:37.7,123937.npz,T35,12:39:23,12:40:09,0,28,1,0,CH01-w11-r2,charuco
CH01,12:39:37.7,123937_m0008.npz,T35,12:39:23,12:40:09,0,23,1,0,CH01-w11-r2,manual-charuco
CH01,12:39:39.7,123939.npz,T35,12:39:23,12:40:09,0,19,1,0,CH01-w11-r2,charuco
CH01,12:39:39.7,123939_m0009.npz,T35,12:39:23,12:40:09,0,31,1,0,CH01-w11-r2,manual-rect-charuco
CH01,12:39:41.7,123941.npz,T35,12:39:23,12:40:09,0,18,1,0,CH01-w11-r2,charuco
CH01,12:39:41.7,123941_m0010.npz,T35,12:39:23,12:40:09,0,28,1,0,CH01-w11-r2,manual-charuco
CH01,12:39:43.7,123943.npz,T35,12:39:23,12:40:09,0,19,1,0,,charuco
CH01,12:39:43.7,123943_m0011.npz,T35,12:39:23,12:40:09,0,22,1,0,,manual-rect-charuco
CH01,12:39:45.7,123945.npz,T35,12:39:23,12:40:09,0,14,1,0,,charuco
CH01,12:39:45.7,123945_m0012.npz,T35,12:39:23,12:40:09,0,28,1,0,,manual-rect-charuco
CH01,12:39:47.7,123947.npz,T35,12:39:23,12:40:09,0,29,1,0,,charuco
CH01,12:39:47.7,123947_m0013.npz,T35,12:39:23,12:40:09,0,37,1,0,,manual-rect-charuco
CH01,12:39:49.8,123949.npz,T35,12:39:23,12:40:09,0,29,1,0,CH01-w11-r3,charuco
CH01,12:39:49.8,123949_m0014.npz,T35,12:39:23,12:40:09,0,34,1,0,CH01-w11-r3,manual-rect-charuco
CH01,12:39:51.8,123951.npz,T35,12:39:23,12:40:09,0,27,1,0,CH01-w11-r3,charuco
CH01,12:39:51.8,123951_m0015.npz,T35,12:39:23,12:40:09,0,34,1,0,CH01-w11-r3,manual-rect-charuco
CH01,12:39:53.7,123953.npz,T35,12:39:23,12:40:09,0,18,1,0,CH01-w11-r3,charuco
CH01,12:39:53.7,123953_m0016.npz,T35,12:39:23,12:40:09,0,39,1,0,CH01-w11-r3,manual-charuco
CH01,12:39:55.7,123955.npz,T35,12:39:23,12:40:09,0,38,1,0,CH01-w11-r3,charuco
CH01,12:39:55.7,123955_m0017.npz,T35,12:39:23,12:40:09,0,35,1,0,CH01-w11-r3,manual-rect-charuco
CH01,12:39:57.8,123957.npz,T35,12:39:23,12:40:09,0,29,1,0,CH01-w11-r3,charuco
CH01,12:39:57.8,123957_m0018.npz,T35,12:39:23,12:40:09,0,38,1,0,CH01-w11-r3,manual-rect-charuco
CH01,12:39:59.7,123959.npz,T35,12:39:23,12:40:09,0,35,1,0,CH01-w11-r3,charuco
CH01,12:39:59.7,123959_m0019.npz,T35,12:39:23,12:40:09,0,40,1,0,CH01-w11-r3,manual-rect-charuco
CH01,12:40:01.7,124001.npz,T35,12:39:23,12:40:09,0,33,1,0,CH01-w11-r3,charuco
CH01,12:40:01.7,124001_m0020.npz,T35,12:39:23,12:40:09,0,44,1,0,CH01-w11-r3,manual-charuco
CH01,12:40:03.7,124003_m0021.npz,T35,12:39:23,12:40:09,0,48,1,0,CH01-w11-r3,manual-charuco
CH01,12:40:05.7,124005_m0022.npz,T35,12:39:23,12:40:09,0,50,1,0,CH01-w11-r3,manual-rect-charuco
CH01,12:40:07.7,124007.npz,T35,12:39:23,12:40:09,0,32,1,0,CH01-w11-r3,charuco
CH01,12:40:07.7,124007_m0023.npz,T35,12:39:23,12:40:09,0,39,1,0,CH01-w11-r3,manual-charuco
CH01,12:40:09.7,124009.npz,T35,12:39:23,12:40:09,1,40,1,0,CH01-w11-r3,charuco
CH01,12:40:11.7,124011.npz,,,,0,35,1,0,,charuco
CH01,12:40:17.7,124017.npz,,,,0,23,1,0,,charuco
CH01,12:40:19.7,124019.npz,V44,12:40:21,12:40:59,1,25,1,0,CH01-w12-r1,charuco
CH01,12:40:21.7,124021.npz,V44,12:40:21,12:40:59,0,59,1,0,CH01-w12-r1,charuco
CH01,12:40:21.7,124021_m0001.npz,V44,12:40:21,12:40:59,0,60,1,0,CH01-w12-r1,manual-charuco
CH01,12:40:23.7,124023.npz,V44,12:40:21,12:40:59,0,51,1,0,CH01-w12-r1,charuco
CH01,12:40:23.7,124023_m0002.npz,V44,12:40:21,12:40:59,0,54,1,0,CH01-w12-r1,manual-rect-charuco
CH01,12:40:25.7,124025.npz,V44,12:40:21,12:40:59,0,50,1,0,CH01-w12-r1,charuco
CH01,12:40:25.7,124025_m0003.npz,V44,12:40:21,12:40:59,0,57,1,0,CH01-w12-r1,manual-charuco
CH01,12:40:27.7,124027.npz,V44,12:40:21,12:40:59,0,60,1,0,CH01-w12-r1,charuco
CH01,12:40:27.7,124027_m0004.npz,V44,12:40:21,12:40:59,0,61,1,0,CH01-w12-r1,manual-charuco
CH01,12:40:29.7,124029.npz,V44,12:40:21,12:40:59,0,56,1,0,CH01-w12-r1,charuco
CH01,12:40:29.7,124029_m0005.npz,V44,12:40:21,12:40:59,0,59,1,0,CH01-w12-r2,manual-rect-charuco
CH01,12:40:31.7,124031.npz,V44,12:40:21,12:40:59,0,44,1,0,CH01-w12-r2,charuco
CH01,12:40:31.7,124031_m0006.npz,V44,12:40:21,12:40:59,0,54,1,0,CH01-w12-r2,manual-rect-charuco
CH01,12:40:33.7,124033.npz,V44,12:40:21,12:40:59,0,48,1,0,CH01-w12-r2,charuco
CH01,12:40:33.7,124033_m0007.npz,V44,12:40:21,12:40:59,0,50,1,0,CH01-w12-r2,manual-rect-charuco
CH01,12:40:35.7,124035.npz,V44,12:40:21,12:40:59,0,34,1,0,CH01-w12-r2,charuco
CH01,12:40:35.7,124035_m0008.npz,V44,12:40:21,12:40:59,0,51,1,0,CH01-w12-r2,manual-rect-charuco
CH01,12:40:37.7,124037.npz,V44,12:40:21,12:40:59,0,47,1,0,CH01-w12-r2,charuco
CH01,12:40:37.7,124037_m0009.npz,V44,12:40:21,12:40:59,0,51,1,0,CH01-w12-r2,manual-rect-charuco
CH01,12:40:39.7,124039.npz,V44,12:40:21,12:40:59,0,34,1,0,CH01-w12-r2,charuco
CH01,12:40:39.7,124039_m0010.npz,V44,12:40:21,12:40:59,0,50,1,0,CH01-w12-r2,manual-rect-charuco
CH01,12:40:41.7,124041.npz,V44,12:40:21,12:40:59,0,47,1,0,CH01-w12-r2,charuco
CH01,12:40:41.7,124041_m0011.npz,V44,12:40:21,12:40:59,0,51,1,0,CH01-w12-r2,manual-rect-charuco
CH01,12:40:43.7,124043.npz,V44,12:40:21,12:40:59,0,48,1,0,CH01-w12-r2,charuco
CH01,12:40:43.7,124043_m0012.npz,V44,12:40:21,12:40:59,0,51,1,0,CH01-w12-r2,manual-charuco
CH01,12:40:45.7,124045.npz,V44,12:40:21,12:40:59,0,35,1,0,CH01-w12-r2,charuco
CH01,12:40:45.7,124045_m0013.npz,V44,12:40:21,12:40:59,0,64,1,0,CH01-w12-r2,manual-charuco
CH01,12:40:47.7,124047.npz,V44,12:40:21,12:40:59,0,34,1,0,CH01-w12-r2,charuco
CH01,12:40:47.7,124047_m0014.npz,V44,12:40:21,12:40:59,0,51,1,0,CH01-w12-r2,manual-rect-charuco
CH01,12:40:49.7,124049.npz,V44,12:40:21,12:40:59,0,46,1,0,CH01-w12-r2,charuco
CH01,12:40:49.7,124049_m0015.npz,V44,12:40:21,12:40:59,0,69,1,0,CH01-w12-r2,manual-rect-charuco
CH01,12:40:51.7,124051.npz,V44,12:40:21,12:40:59,0,55,1,0,CH01-w12-r2,charuco
CH01,12:40:51.7,124051_m0016.npz,V44,12:40:21,12:40:59,0,49,1,0,CH01-w12-r2,manual-charuco
CH01,12:40:53.7,124053.npz,V44,12:40:21,12:40:59,0,45,1,0,CH01-w12-r2,charuco
CH01,12:40:53.7,124053_m0017.npz,V44,12:40:21,12:40:59,0,50,1,0,CH01-w12-r2,manual-rect-charuco
CH01,12:40:55.7,124055.npz,V44,12:40:21,12:40:59,0,50,1,0,CH01-w12-r2,charuco
CH01,12:40:55.7,124055_m0018.npz,V44,12:40:21,12:40:59,0,54,1,0,CH01-w12-r2,manual-rect-charuco
CH01,12:40:57.7,124057.npz,V44,12:40:21,12:40:59,0,63,1,0,CH01-w12-r2,charuco
CH01,12:40:57.7,124057_m0019.npz,V44,12:40:21,12:40:59,0,67,1,0,CH01-w12-r2,manual-rect-charuco
CH01,12:40:59.7,124059.npz,V44,12:40:21,12:40:59,1,61,1,0,CH01-w12-r2,charuco
CH01,12:41:01.8,124101.npz,,,,0,56,1,0,,charuco
CH01,12:41:05.7,124105.npz,NONE,12:41:05,12:42:24,0,41,1,0,,charuco
CH01,12:41:09.7,124109_r0003.npz,NONE,12:41:05,12:42:24,0,42,1,0,,rect-markers
CH01,12:41:11.8,124111_r0004.npz,NONE,12:41:05,12:42:24,0,49,1,0,,rect-markers
CH01,12:41:13.7,124113_r0005.npz,NONE,12:41:05,12:42:24,0,59,1,0,,rect-markers
CH02,12:25:29.0,122529.npz,,,,0,17,1,0,,charuco
CH02,12:25:47.0,122547.npz,,,,0,26,1,0,,charuco
CH02,12:25:49.0,122549.npz,,,,0,20,1,0,,charuco
CH02,12:26:07.0,122607_m0001.npz,T11,12:26:06,12:26:48,0,88,1,0,CH02-w1-r1,manual-rect-chess
CH02,12:26:09.0,122609_m0002.npz,T11,12:26:06,12:26:48,0,88,1,0,CH02-w1-r1,manual-rect-chess
CH02,12:26:11.0,122611_m0003.npz,T11,12:26:06,12:26:48,0,88,1,0,CH02-w1-r1,manual-rect-chess
CH02,12:26:13.1,122613_m0004.npz,T11,12:26:06,12:26:48,0,88,1,0,CH02-w1-r1,manual-rect-chess
CH02,12:26:15.0,122615_m0005.npz,T11,12:26:06,12:26:48,0,87,1,0,CH02-w1-r1,manual-rect-chess
